1015,0.176,0.185,0.21
1016,0.176,0.185,0.21
1017,0.176,0.185,0.21
1018,0.176,0.185,0.21
1019,0.17,0.174,0.233
1020,0.17,0.174,0.233
1021,0.17,0.174,0.233
1022,0.17,0.174,0.233
1023,0.17,0.174,0.233
1024,0.17,0.183,0.223
1025,0.17,0.183,0.223
1026,0.17,0.183,0.223
1027,0.17,0.183,0.223
1028,0.17,0.183,0.223
1029,0.156,0.178,0.214
1030,0.156,0.178,0.214
1031,0.156,0.178,0.214
1032,0.156,0.178,0.214
1033,0.156,0.178,0.214
1034,0.186,0.193,0.23
1035,0.186,0.193,0.23
1036,0.186,0.193,0.23
1037,0.186,0.193,0.23
1038,0.186,0.193,0.23
1039,0.184,0.177,0.204
1040,0.184,0.177,0.204
1041,0.184,0.177,0.204
1042,0.184,0.177,0.204
1043,0.184,0.177,0.204
1044,0.196,0.186,0.222
1045,0.196,0.186,0.222
1046,0.196,0.186,0.222
1047,0.196,0.186,0.222
1048,0.196,0.186,0.222
1049,0.187,0.192,0.217
1050,0.187,0.192,0.217
1051,0.187,0.192,0.217
1052,0.187,0.192,0.217
1053,0.187,0.192,0.217
1054,0.174,0.177,0.219
1055,0.174,0.177,0.219
1056,0.174,0.177,0.219
1057,0.174,0.177,0.219
1058,0.174,0.177,0.219
1059,0.189,0.191,0.203
1060,0.189,0.191,0.203
1061,0.189,0.191,0.203
1062,0.189,0.191,0.203
1063,0.189,0.191,0.203
1064,0.175,0.171,0.206
1065,0.175,0.171,0.206
1066,0.175,0.171,0.206
1067,0.175,0.171,0.206
1068,0.175,0.171,0.206
1069,0.164,0.179,0.227
1070,0.164,0.179,0.227
1071,0.164,0.179,0.227
1072,0.164,0.179,0.227
1073,0.164,0.179,0.227
1074,0.167,0.175,0.213
1075,0.167,0.175,0.213
1076,0.167,0.175,0.213
1077,0.167,0.175,0.213
1078,0.167,0.175,0.213
1079,0.173,0.175,0.224
1080,0.173,0.175,0.224
1081,0.173,0.175,0.224
1082,0.173,0.175,0.224
1083,0.173,0.175,0.224
1084,0.166,0.179,0.218
1085,0.166,0.179,0.218
1086,0.166,0.179,0.218
1087,0.166,0.179,0.218
1088,0.166,0.179,0.218
1089,0.181,0.178,0.208
1090,0.181,0.178,0.208
1091,0.181,0.178,0.208
1092,0.181,0.178,0.208
1093,0.181,0.178,0.208
1094,0.199,0.199,0.207
1095,0.199,0.199,0.207
1096,0.199,0.199,0.207
1097,0.199,0.199,0.207
1098,0.199,0.199,0.207
1099,0.185,0.185,0.206
1100,0.185,0.185,0.206
1101,0.185,0.185,0.206
1102,0.185,0.185,0.206
1103,0.185,0.185,0.206
1104,0.174,0.179,0.216
1105,0.174,0.179,0.216
1106,0.174,0.179,0.216
1107,0.174,0.179,0.216
1108,0.174,0.179,0.216
1109,0.164,0.161,0.197
1110,0.164,0.161,0.197
1111,0.164,0.161,0.197
1112,0.164,0.161,0.197
1113,0.164,0.161,0.197
1114,0.167,0.182,0.223
1115,0.167,0.182,0.223
1116,0.167,0.182,0.223
1117,0.167,0.182,0.223
1118,0.167,0.182,0.223
1119,0.172,0.185,0.218
1120,0.172,0.185,0.218
1121,0.172,0.185,0.218
1122,0.172,0.185,0.218
1123,0.172,0.185,0.218
1124,0.168,0.169,0.227
1125,0.168,0.169,0.227
1126,0.168,0.169,0.227
1127,0.168,0.169,0.227
1128,0.168,0.169,0.227
1129,0.171,0.184,0.23
1130,0.171,0.184,0.23
1131,0.171,0.184,0.23
1132,0.171,0.184,0.23
1133,0.171,0.184,0.23
1134,0.169,0.175,0.216
1135,0.169,0.175,0.216
1136,0.169,0.175,0.216
1137,0.169,0.175,0.216
1138,0.169,0.175,0.216
1139,0.16,0.18,0.232
1140,0.16,0.18,0.232
1141,0.16,0.18,0.232
1142,0.16,0.18,0.232
1143,0.16,0.18,0.232
1144,0.157,0.177,0.215
1145,0.157,0.177,0.215
1146,0.157,0.177,0.215
1147,0.157,0.177,0.215
1148,0.157,0.177,0.215
1149,0.16,0.182,0.214
1150,0.16,0.182,0.214
1151,0.16,0.182,0.214
1152,0.16,0.182,0.214
1153,0.16,0.182,0.214
1154,0.168,0.175,0.212
1155,0.168,0.175,0.212
1156,0.168,0.175,0.212
1157,0.168,0.175,0.212
1158,0.168,0.175,0.212
1159,0.162,0.173,0.211
1160,0.162,0.173,0.211
1161,0.162,0.173,0.211
1162,0.162,0.173,0.211
1163,0.162,0.173,0.211
1164,0.169,0.18,0.222
1165,0.169,0.18,0.222
1166,0.169,0.18,0.222
1167,0.169,0.18,0.222
1168,0.169,0.18,0.222
1169,0.166,0.162,0.205
1170,0.166,0.162,0.205
1171,0.166,0.162,0.205
1172,0.166,0.162,0.205
1173,0.166,0.162,0.205
1174,0.163,0.181,0.22
1175,0.163,0.181,0.22
1176,0.163,0.181,0.22
1177,0.163,0.181,0.22
1178,0.163,0.181,0.22
1179,0.167,0.186,0.21
1180,0.167,0.186,0.21
1181,0.167,0.186,0.21
1182,0.167,0.186,0.21
1183,0.167,0.186,0.21
1184,0.179,0.186,0.231
1185,0.179,0.186,0.231
1186,0.179,0.186,0.231
1187,0.179,0.186,0.231
1188,0.179,0.186,0.231
1189,0.175,0.196,0.215
1190,0.175,0.196,0.215
1191,0.175,0.196,0.215
1192,0.175,0.196,0.215
1193,0.175,0.196,0.215
1194,0.18,0.181,0.223
1195,0.18,0.181,0.223
1196,0.18,0.181,0.223
1197,0.18,0.181,0.223
1198,0.18,0.181,0.223
1199,0.174,0.185,0.218
1200,0.174,0.185,0.218
1201,0.174,0.185,0.218
1202,0.174,0.185,0.218
1203,0.174,0.185,0.218
1204,0.172,0.18,0.22
1205,0.172,0.18,0.22
1206,0.172,0.18,0.22
1207,0.172,0.18,0.22
1208,0.172,0.18,0.22
1209,0.175,0.199,0.227
1210,0.175,0.199,0.227
1211,0.175,0.199,0.227
1212,0.175,0.199,0.227
1213,0.175,0.199,0.227
1214,0.173,0.194,0.219
1215,0.173,0.194,0.219
1216,0.173,0.194,0.219
1217,0.173,0.194,0.219
1218,0.173,0.194,0.219
1219,0.183,0.193,0.241
