X1,X2,X3,X4,X5,X6,Y1,Y2,Y3,Y4,Y5,Y6,Z1,Z2,Z3,Z4,Z5,Z6,Label
0.024,0.024,0.024,0.024,0.019,0.019,0.018,0.018,0.018,0.018,0.025,0.025,0.025,0.025,0.025,0.025,0.023,0.023,0
0.024,0.024,0.024,0.019,0.019,0.019,0.018,0.018,0.018,0.025,0.025,0.025,0.025,0.025,0.025,0.023,0.023,0.023,0
0.024,0.024,0.019,0.019,0.019,0.019,0.018,0.018,0.025,0.025,0.025,0.025,0.025,0.025,0.023,0.023,0.023,0.023,0
0.024,0.019,0.019,0.019,0.019,0.019,0.018,0.025,0.025,0.025,0.025,0.025,0.025,0.023,0.023,0.023,0.023,0.023,0
0.019,0.019,0.019,0.019,0.019,0.02,0.025,0.025,0.025,0.025,0.025,0.02,0.023,0.023,0.023,0.023,0.023,0.024,0
0.019,0.019,0.019,0.019,0.02,0.02,0.025,0.025,0.025,0.025,0.02,0.02,0.023,0.023,0.023,0.023,0.024,0.024,0
0.019,0.019,0.019,0.02,0.02,0.02,0.025,0.025,0.025,0.02,0.02,0.02,0.023,0.023,0.023,0.024,0.024,0.024,0
0.019,0.019,0.02,0.02,0.02,0.02,0.025,0.025,0.02,0.02,0.02,0.02,0.023,0.023,0.024,0.024,0.024,0.024,0
0.019,0.02,0.02,0.02,0.02,0.02,0.025,0.02,0.02,0.02,0.02,0.02,0.023,0.024,0.024,0.024,0.024,0.024,0
0.02,0.02,0.02,0.02,0.02,0.018,0.02,0.02,0.02,0.02,0.02,0.022,0.024,0.024,0.024,0.024,0.024,0.019,0
0.02,0.02,0.02,0.02,0.018,0.018,0.02,0.02,0.02,0.02,0.022,0.022,0.024,0.024,0.024,0.024,0.019,0.019,0
0.02,0.02,0.02,0.018,0.018,0.018,0.02,0.02,0.02,0.022,0.022,0.022,0.024,0.024,0.024,0.019,0.019,0.019,0
0.02,0.02,0.018,0.018,0.018,0.018,0.02,0.02,0.022,0.022,0.022,0.022,0.024,0.024,0.019,0.019,0.019,0.019,0
0.02,0.018,0.018,0.018,0.018,0.018,0.02,0.022,0.022,0.022,0.022,0.022,0.024,0.019,0.019,0.019,0.019,0.019,0
0.018,0.018,0.018,0.018,0.018,0.017,0.022,0.022,0.022,0.022,0.022,0.024,0.019,0.019,0.019,0.019,0.019,0.022,0
0.018,0.018,0.018,0.018,0.017,0.017,0.022,0.022,0.022,0.022,0.024,0.024,0.019,0.019,0.019,0.019,0.022,0.022,0
0.018,0.018,0.018,0.017,0.017,0.017,0.022,0.022,0.022,0.024,0.024,0.024,0.019,0.019,0.019,0.022,0.022,0.022,0
0.018,0.018,0.017,0.017,0.017,0.017,0.022,0.022,0.024,0.024,0.024,0.024,0.019,0.019,0.022,0.022,0.022,0.022,0
0.018,0.017,0.017,0.017,0.017,0.017,0.022,0.024,0.024,0.024,0.024,0.024,0.019,0.022,0.022,0.022,0.022,0.022,0
0.017,0.017,0.017,0.017,0.017,0.017,0.024,0.024,0.024,0.024,0.024,0.024,0.022,0.022,0.022,0.022,0.022,0.023,0
0.017,0.017,0.017,0.017,0.017,0.017,0.024,0.024,0.024,0.024,0.024,0.024,0.022,0.022,0.022,0.022,0.023,0.023,0
0.017,0.017,0.017,0.017,0.017,0.017,0.024,0.024,0.024,0.024,0.024,0.024,0.022,0.022,0.022,0.023,0.023,0.023,0
0.017,0.017,0.017,0.017,0.017,0.017,0.024,0.024,0.024,0.024,0.024,0.024,0.022,0.022,0.023,0.023,0.023,0.023,0
0.017,0.017,0.017,0.017,0.017,0.017,0.024,0.024,0.024,0.024,0.024,0.024,0.022,0.023,0.023,0.023,0.023,0.023,0
0.017,0.017,0.017,0.017,0.017,0.019,0.024,0.024,0.024,0.024,0.024,0.017,0.023,0.023,0.023,0.023,0.023,0.021,0
0.017,0.017,0.017,0.017,0.019,0.019,0.024,0.024,0.024,0.024,0.017,0.017,0.023,0.023,0.023,0.023,0.021,0.021,0
0.017,0.017,0.017,0.019,0.019,0.019,0.024,0.024,0.024,0.017,0.017,0.017,0.023,0.023,0.023,0.021,0.021,0.021,0
0.017,0.017,0.019,0.019,0.019,0.019,0.024,0.024,0.017,0.017,0.017,0.017,0.023,0.023,0.021,0.021,0.021,0.021,0
0.017,0.019,0.019,0.019,0.019,0.019,0.024,0.017,0.017,0.017,0.017,0.017,0.023,0.021,0.021,0.021,0.021,0.021,0
0.019,0.019,0.019,0.019,0.019,0.021,0.017,0.017,0.017,0.017,0.017,0.017,0.021,0.021,0.021,0.021,0.021,0.023,0
0.019,0.019,0.019,0.019,0.021,0.021,0.017,0.017,0.017,0.017,0.017,0.017,0.021,0.021,0.021,0.021,0.023,0.023,0
0.019,0.019,0.019,0.021,0.021,0.021,0.017,0.017,0.017,0.017,0.017,0.017,0.021,0.021,0.021,0.023,0.023,0.023,0
0.019,0.019,0.021,0.021,0.021,0.021,0.017,0.017,0.017,0.017,0.017,0.017,0.021,0.021,0.023,0.023,0.023,0.023,0
0.019,0.021,0.021,0.021,0.021,0.021,0.017,0.017,0.017,0.017,0.017,0.017,0.021,0.023,0.023,0.023,0.023,0.023,0
0.021,0.021,0.021,0.021,0.021,0.024,0.017,0.017,0.017,0.017,0.017,0.015,0.023,0.023,0.023,0.023,0.023,0.026,0
0.021,0.021,0.021,0.021,0.024,0.024,0.017,0.017,0.017,0.017,0.015,0.015,0.023,0.023,0.023,0.023,0.026,0.026,0
0.021,0.021,0.021,0.024,0.024,0.024,0.017,0.017,0.017,0.015,0.015,0.015,0.023,0.023,0.023,0.026,0.026,0.026,0
0.021,0.021,0.024,0.024,0.024,0.024,0.017,0.017,0.015,0.015,0.015,0.015,0.023,0.023,0.026,0.026,0.026,0.026,0
0.021,0.024,0.024,0.024,0.024,0.024,0.017,0.015,0.015,0.015,0.015,0.015,0.023,0.026,0.026,0.026,0.026,0.026,0
0.024,0.024,0.024,0.024,0.024,0.02,0.015,0.015,0.015,0.015,0.015,0.018,0.026,0.026,0.026,0.026,0.026,0.026,0
0.024,0.024,0.024,0.024,0.02,0.02,0.015,0.015,0.015,0.015,0.018,0.018,0.026,0.026,0.026,0.026,0.026,0.026,0
0.024,0.024,0.024,0.02,0.02,0.02,0.015,0.015,0.015,0.018,0.018,0.018,0.026,0.026,0.026,0.026,0.026,0.026,0
0.024,0.024,0.02,0.02,0.02,0.02,0.015,0.015,0.018,0.018,0.018,0.018,0.026,0.026,0.026,0.026,0.026,0.026,0
0.024,0.02,0.02,0.02,0.02,0.02,0.015,0.018,0.018,0.018,0.018,0.018,0.026,0.026,0.026,0.026,0.026,0.026,0
0.02,0.02,0.02,0.02,0.02,0.019,0.018,0.018,0.018,0.018,0.018,0.021,0.026,0.026,0.026,0.026,0.026,0.029,0
0.02,0.02,0.02,0.02,0.019,0.019,0.018,0.018,0.018,0.018,0.021,0.021,0.026,0.026,0.026,0.026,0.029,0.029,0
0.02,0.02,0.02,0.019,0.019,0.019,0.018,0.018,0.018,0.021,0.021,0.021,0.026,0.026,0.026,0.029,0.029,0.029,0
0.02,0.02,0.019,0.019,0.019,0.019,0.018,0.018,0.021,0.021,0.021,0.021,0.026,0.026,0.029,0.029,0.029,0.029,0
0.02,0.019,0.019,0.019,0.019,0.019,0.018,0.021,0.021,0.021,0.021,0.021,0.026,0.029,0.029,0.029,0.029,0.029,0
0.019,0.019,0.019,0.019,0.019,0.022,0.021,0.021,0.021,0.021,0.021,0.019,0.029,0.029,0.029,0.029,0.029,0.026,0
0.019,0.019,0.019,0.019,0.022,0.022,0.021,0.021,0.021,0.021,0.019,0.019,0.029,0.029,0.029,0.029,0.026,0.026,0
0.019,0.019,0.019,0.022,0.022,0.022,0.021,0.021,0.021,0.019,0.019,0.019,0.029,0.029,0.029,0.026,0.026,0.026,0
0.019,0.019,0.022,0.022,0.022,0.022,0.021,0.021,0.019,0.019,0.019,0.019,0.029,0.029,0.026,0.026,0.026,0.026,0
0.019,0.022,0.022,0.022,0.022,0.022,0.021,0.019,0.019,0.019,0.019,0.019,0.029,0.026,0.026,0.026,0.026,0.026,0
0.022,0.022,0.022,0.022,0.022,0.02,0.019,0.019,0.019,0.019,0.019,0.017,0.026,0.026,0.026,0.026,0.026,0.022,0
0.022,0.022,0.022,0.022,0.02,0.02,0.019,0.019,0.019,0.019,0.017,0.017,0.026,0.026,0.026,0.026,0.022,0.022,0
0.022,0.022,0.022,0.02,0.02,0.02,0.019,0.019,0.019,0.017,0.017,0.017,0.026,0.026,0.026,0.022,0.022,0.022,0
0.022,0.022,0.02,0.02,0.02,0.02,0.019,0.019,0.017,0.017,0.017,0.017,0.026,0.026,0.022,0.022,0.022,0.022,0
0.022,0.02,0.02,0.02,0.02,0.02,0.019,0.017,0.017,0.017,0.017,0.017,0.026,0.022,0.022,0.022,0.022,0.022,0
0.02,0.02,0.02,0.02,0.02,0.021,0.017,0.017,0.017,0.017,0.017,0.02,0.022,0.022,0.022,0.022,0.022,0.021,0
0.02,0.02,0.02,0.02,0.021,0.021,0.017,0.017,0.017,0.017,0.02,0.02,0.022,0.022,0.022,0.022,0.021,0.021,0
0.02,0.02,0.02,0.021,0.021,0.021,0.017,0.017,0.017,0.02,0.02,0.02,0.022,0.022,0.022,0.021,0.021,0.021,0
0.02,0.02,0.021,0.021,0.021,0.021,0.017,0.017,0.02,0.02,0.02,0.02,0.022,0.022,0.021,0.021,0.021,0.021,0
0.02,0.021,0.021,0.021,0.021,0.021,0.017,0.02,0.02,0.02,0.02,0.02,0.022,0.021,0.021,0.021,0.021,0.021,0
0.021,0.021,0.021,0.021,0.021,0.026,0.02,0.02,0.02,0.02,0.02,0.02,0.021,0.021,0.021,0.021,0.021,0.023,0
0.021,0.021,0.021,0.021,0.026,0.159,0.02,0.02,0.02,0.02,0.02,0.158,0.021,0.021,0.021,0.021,0.023,0.201,0
0.021,0.021,0.021,0.026,0.159,0.159,0.02,0.02,0.02,0.02,0.158,0.158,0.021,0.021,0.021,0.023,0.201,0.201,0
0.021,0.021,0.026,0.159,0.159,0.159,0.02,0.02,0.02,0.158,0.158,0.158,0.021,0.021,0.023,0.201,0.201,0.201,0
0.021,0.026,0.159,0.159,0.159,0.159,0.02,0.02,0.158,0.158,0.158,0.158,0.021,0.023,0.201,0.201,0.201,0.201,0
0.026,0.159,0.159,0.159,0.159,0.159,0.02,0.158,0.158,0.158,0.158,0.158,0.023,0.201,0.201,0.201,0.201,0.201,0
0.159,0.159,0.159,0.159,0.159,0.169,0.158,0.158,0.158,0.158,0.158,0.181,0.201,0.201,0.201,0.201,0.201,0.245,0
0.159,0.159,0.159,0.159,0.169,0.169,0.158,0.158,0.158,0.158,0.181,0.181,0.201,0.201,0.201,0.201,0.245,0.245,0
0.159,0.159,0.159,0.169,0.169,0.169,0.158,0.158,0.158,0.181,0.181,0.181,0.201,0.201,0.201,0.245,0.245,0.245,0
0.159,0.159,0.169,0.169,0.169,0.169,0.158,0.158,0.181,0.181,0.181,0.181,0.201,0.201,0.245,0.245,0.245,0.245,0
0.159,0.169,0.169,0.169,0.169,0.169,0.158,0.181,0.181,0.181,0.181,0.181,0.201,0.245,0.245,0.245,0.245,0.245,0
0.169,0.169,0.169,0.169,0.169,0.161,0.181,0.181,0.181,0.181,0.181,0.178,0.245,0.245,0.245,0.245,0.245,0.197,0
0.169,0.169,0.169,0.169,0.161,0.161,0.181,0.181,0.181,0.181,0.178,0.178,0.245,0.245,0.245,0.245,0.197,0.197,0
0.169,0.169,0.169,0.161,0.161,0.161,0.181,0.181,0.181,0.178,0.178,0.178,0.245,0.245,0.245,0.197,0.197,0.197,0
0.169,0.169,0.161,0.161,0.161,0.161,0.181,0.181,0.178,0.178,0.178,0.178,0.245,0.245,0.197,0.197,0.197,0.197,0
0.169,0.161,0.161,0.161,0.161,0.161,0.181,0.178,0.178,0.178,0.178,0.178,0.245,0.197,0.197,0.197,0.197,0.197,0
0.161,0.161,0.161,0.161,0.161,0.173,0.178,0.178,0.178,0.178,0.178,0.158,0.197,0.197,0.197,0.197,0.197,0.199,0
0.161,0.161,0.161,0.161,0.173,0.173,0.178,0.178,0.178,0.178,0.158,0.158,0.197,0.197,0.197,0.197,0.199,0.199,0
0.161,0.161,0.161,0.173,0.173,0.173,0.178,0.178,0.178,0.158,0.158,0.158,0.197,0.197,0.197,0.199,0.199,0.199,0
0.161,0.161,0.173,0.173,0.173,0.173,0.178,0.178,0.158,0.158,0.158,0.158,0.197,0.197,0.199,0.199,0.199,0.199,0
0.161,0.173,0.173,0.173,0.173,0.173,0.178,0.158,0.158,0.158,0.158,0.158,0.197,0.199,0.199,0.199,0.199,0.199,0
0.173,0.173,0.173,0.173,0.173,0.175,0.158,0.158,0.158,0.158,0.158,0.175,0.199,0.199,0.199,0.199,0.199,0.215,0
0.173,0.173,0.173,0.173,0.175,0.175,0.158,0.158,0.158,0.158,0.175,0.175,0.199,0.199,0.199,0.199,0.215,0.215,0
0.173,0.173,0.173,0.175,0.175,0.175,0.158,0.158,0.158,0.175,0.175,0.175,0.199,0.199,0.199,0.215,0.215,0.215,0
0.173,0.173,0.175,0.175,0.175,0.175,0.158,0.158,0.175,0.175,0.175,0.175,0.199,0.199,0.215,0.215,0.215,0.215,0
0.173,0.175,0.175,0.175,0.175,0.175,0.158,0.175,0.175,0.175,0.175,0.175,0.199,0.215,0.215,0.215,0.215,0.215,0
0.175,0.175,0.175,0.175,0.175,0.191,0.175,0.175,0.175,0.175,0.175,0.183,0.215,0.215,0.215,0.215,0.215,0.22,0
0.175,0.175,0.175,0.175,0.191,0.191,0.175,0.175,0.175,0.175,0.183,0.183,0.215,0.215,0.215,0.215,0.22,0.22,0
0.175,0.175,0.175,0.191,0.191,0.191,0.175,0.175,0.175,0.183,0.183,0.183,0.215,0.215,0.215,0.22,0.22,0.22,0
0.175,0.175,0.191,0.191,0.191,0.191,0.175,0.175,0.183,0.183,0.183,0.183,0.215,0.215,0.22,0.22,0.22,0.22,0
0.175,0.191,0.191,0.191,0.191,0.191,0.175,0.183,0.183,0.183,0.183,0.183,0.215,0.22,0.22,0.22,0.22,0.22,0
0.191,0.191,0.191,0.191,0.191,0.167,0.183,0.183,0.183,0.183,0.183,0.174,0.22,0.22,0.22,0.22,0.22,0.212,0
0.191,0.191,0.191,0.191,0.167,0.167,0.183,0.183,0.183,0.183,0.174,0.174,0.22,0.22,0.22,0.22,0.212,0.212,0
0.191,0.191,0.191,0.167,0.167,0.167,0.183,0.183,0.183,0.174,0.174,0.174,0.22,0.22,0.22,0.212,0.212,0.212,0
0.191,0.191,0.167,0.167,0.167,0.167,0.183,0.183,0.174,0.174,0.174,0.174,0.22,0.22,0.212,0.212,0.212,0.212,0
0.191,0.167,0.167,0.167,0.167,0.167,0.183,0.174,0.174,0.174,0.174,0.174,0.22,0.212,0.212,0.212,0.212,0.212,0
0.167,0.167,0.167,0.167,0.167,0.159,0.174,0.174,0.174,0.174,0.174,0.178,0.212,0.212,0.212,0.212,0.212,0.207,0
0.167,0.167,0.167,0.167,0.159,0.159,0.174,0.174,0.174,0.174,0.178,0.178,0.212,0.212,0.212,0.212,0.207,0.207,0
0.167,0.167,0.167,0.159,0.159,0.159,0.174,0.174,0.174,0.178,0.178,0.178,0.212,0.212,0.212,0.207,0.207,0.207,0
0.167,0.167,0.159,0.159,0.159,0.159,0.174,0.174,0.178,0.178,0.178,0.178,0.212,0.212,0.207,0.207,0.207,0.207,0
0.167,0.159,0.159,0.159,0.159,0.159,0.174,0.178,0.178,0.178,0.178,0.178,0.212,0.207,0.207,0.207,0.207,0.207,0
0.159,0.159,0.159,0.159,0.159,0.18,0.178,0.178,0.178,0.178,0.178,0.182,0.207,0.207,0.207,0.207,0.207,0.212,0
0.159,0.159,0.159,0.159,0.18,0.18,0.178,0.178,0.178,0.178,0.182,0.182,0.207,0.207,0.207,0.207,0.212,0.212,0
0.159,0.159,0.159,0.18,0.18,0.18,0.178,0.178,0.178,0.182,0.182,0.182,0.207,0.207,0.207,0.212,0.212,0.212,0
0.159,0.159,0.18,0.18,0.18,0.18,0.178,0.178,0.182,0.182,0.182,0.182,0.207,0.207,0.212,0.212,0.212,0.212,0
0.159,0.18,0.18,0.18,0.18,0.18,0.178,0.182,0.182,0.182,0.182,0.182,0.207,0.212,0.212,0.212,0.212,0.212,0
0.18,0.18,0.18,0.18,0.18,0.169,0.182,0.182,0.182,0.182,0.182,0.192,0.212,0.212,0.212,0.212,0.212,0.205,0
0.18,0.18,0.18,0.18,0.169,0.169,0.182,0.182,0.182,0.182,0.192,0.192,0.212,0.212,0.212,0.212,0.205,0.205,0
0.18,0.18,0.18,0.169,0.169,0.169,0.182,0.182,0.182,0.192,0.192,0.192,0.212,0.212,0.212,0.205,0.205,0.205,0
0.18,0.18,0.169,0.169,0.169,0.169,0.182,0.182,0.192,0.192,0.192,0.192,0.212,0.212,0.205,0.205,0.205,0.205,0
0.18,0.169,0.169,0.169,0.169,0.169,0.182,0.192,0.192,0.192,0.192,0.192,0.212,0.205,0.205,0.205,0.205,0.205,0
0.169,0.169,0.169,0.169,0.169,0.179,0.192,0.192,0.192,0.192,0.192,0.189,0.205,0.205,0.205,0.205,0.205,0.214,0
0.169,0.169,0.169,0.169,0.179,0.179,0.192,0.192,0.192,0.192,0.189,0.189,0.205,0.205,0.205,0.205,0.214,0.214,0
0.169,0.169,0.169,0.179,0.179,0.179,0.192,0.192,0.192,0.189,0.189,0.189,0.205,0.205,0.205,0.214,0.214,0.214,0
0.169,0.169,0.179,0.179,0.179,0.179,0.192,0.192,0.189,0.189,0.189,0.189,0.205,0.205,0.214,0.214,0.214,0.214,0
0.169,0.179,0.179,0.179,0.179,0.179,0.192,0.189,0.189,0.189,0.189,0.189,0.205,0.214,0.214,0.214,0.214,0.214,0
0.179,0.179,0.179,0.179,0.179,0.172,0.189,0.189,0.189,0.189,0.189,0.183,0.214,0.214,0.214,0.214,0.214,0.204,0
0.179,0.179,0.179,0.179,0.172,0.172,0.189,0.189,0.189,0.189,0.183,0.183,0.214,0.214,0.214,0.214,0.204,0.204,0
0.179,0.179,0.179,0.172,0.172,0.172,0.189,0.189,0.189,0.183,0.183,0.183,0.214,0.214,0.214,0.204,0.204,0.204,0
0.179,0.179,0.172,0.172,0.172,0.172,0.189,0.189,0.183,0.183,0.183,0.183,0.214,0.214,0.204,0.204,0.204,0.204,0
0.179,0.172,0.172,0.172,0.172,0.172,0.189,0.183,0.183,0.183,0.183,0.183,0.214,0.204,0.204,0.204,0.204,0.204,0
0.172,0.172,0.172,0.172,0.172,0.163,0.183,0.183,0.183,0.183,0.183,0.178,0.204,0.204,0.204,0.204,0.204,0.213,0
0.172,0.172,0.172,0.172,0.163,0.163,0.183,0.183,0.183,0.183,0.178,0.178,0.204,0.204,0.204,0.204,0.213,0.213,0
0.172,0.172,0.172,0.163,0.163,0.163,0.183,0.183,0.183,0.178,0.178,0.178,0.204,0.204,0.204,0.213,0.213,0.213,0
0.172,0.172,0.163,0.163,0.163,0.163,0.183,0.183,0.178,0.178,0.178,0.178,0.204,0.204,0.213,0.213,0.213,0.213,0
0.172,0.163,0.163,0.163,0.163,0.163,0.183,0.178,0.178,0.178,0.178,0.178,0.204,0.213,0.213,0.213,0.213,0.213,0
0.163,0.163,0.163,0.163,0.163,0.156,0.178,0.178,0.178,0.178,0.178,0.18,0.213,0.213,0.213,0.213,0.213,0.216,0
0.163,0.163,0.163,0.163,0.156,0.156,0.178,0.178,0.178,0.178,0.18,0.18,0.213,0.213,0.213,0.213,0.216,0.216,0
0.163,0.163,0.163,0.156,0.156,0.156,0.178,0.178,0.178,0.18,0.18,0.18,0.213,0.213,0.213,0.216,0.216,0.216,0
0.163,0.163,0.156,0.156,0.156,0.156,0.178,0.178,0.18,0.18,0.18,0.18,0.213,0.213,0.216,0.216,0.216,0.216,0
0.163,0.156,0.156,0.156,0.156,0.156,0.178,0.18,0.18,0.18,0.18,0.18,0.213,0.216,0.216,0.216,0.216,0.216,0
0.156,0.156,0.156,0.156,0.156,0.162,0.18,0.18,0.18,0.18,0.18,0.171,0.216,0.216,0.216,0.216,0.216,0.204,0
0.156,0.156,0.156,0.156,0.162,0.162,0.18,0.18,0.18,0.18,0.171,0.171,0.216,0.216,0.216,0.216,0.204,0.204,0
0.156,0.156,0.156,0.162,0.162,0.162,0.18,0.18,0.18,0.171,0.171,0.171,0.216,0.216,0.216,0.204,0.204,0.204,0
0.156,0.156,0.162,0.162,0.162,0.162,0.18,0.18,0.171,0.171,0.171,0.171,0.216,0.216,0.204,0.204,0.204,0.204,0
0.156,0.162,0.162,0.162,0.162,0.162,0.18,0.171,0.171,0.171,0.171,0.171,0.216,0.204,0.204,0.204,0.204,0.204,0
0.162,0.162,0.162,0.162,0.162,0.179,0.171,0.171,0.171,0.171,0.171,0.181,0.204,0.204,0.204,0.204,0.204,0.234,0
0.162,0.162,0.162,0.162,0.179,0.179,0.171,0.171,0.171,0.171,0.181,0.181,0.204,0.204,0.204,0.204,0.234,0.234,0
0.162,0.162,0.162,0.179,0.179,0.179,0.171,0.171,0.171,0.181,0.181,0.181,0.204,0.204,0.204,0.234,0.234,0.234,0
0.162,0.162,0.179,0.179,0.179,0.179,0.171,0.171,0.181,0.181,0.181,0.181,0.204,0.204,0.234,0.234,0.234,0.234,0
0.162,0.179,0.179,0.179,0.179,0.179,0.171,0.181,0.181,0.181,0.181,0.181,0.204,0.234,0.234,0.234,0.234,0.234,0
0.179,0.179,0.179,0.179,0.179,0.165,0.181,0.181,0.181,0.181,0.181,0.176,0.234,0.234,0.234,0.234,0.234,0.209,0
0.179,0.179,0.179,0.179,0.165,0.165,0.181,0.181,0.181,0.181,0.176,0.176,0.234,0.234,0.234,0.234,0.209,0.209,0
0.179,0.179,0.179,0.165,0.165,0.165,0.181,0.181,0.181,0.176,0.176,0.176,0.234,0.234,0.234,0.209,0.209,0.209,0
0.179,0.179,0.165,0.165,0.165,0.165,0.181,0.181,0.176,0.176,0.176,0.176,0.234,0.234,0.209,0.209,0.209,0.209,0
0.179,0.165,0.165,0.165,0.165,0.165,0.181,0.176,0.176,0.176,0.176,0.176,0.234,0.209,0.209,0.209,0.209,0.209,0
0.165,0.165,0.165,0.165,0.165,0.187,0.176,0.176,0.176,0.176,0.176,0.174,0.209,0.209,0.209,0.209,0.209,0.242,0
0.165,0.165,0.165,0.165,0.187,0.187,0.176,0.176,0.176,0.176,0.174,0.174,0.209,0.209,0.209,0.209,0.242,0.242,0
0.165,0.165,0.165,0.187,0.187,0.187,0.176,0.176,0.176,0.174,0.174,0.174,0.209,0.209,0.209,0.242,0.242,0.242,0
0.165,0.165,0.187,0.187,0.187,0.187,0.176,0.176,0.174,0.174,0.174,0.174,0.209,0.209,0.242,0.242,0.242,0.242,0
0.165,0.187,0.187,0.187,0.187,0.187,0.176,0.174,0.174,0.174,0.174,0.174,0.209,0.242,0.242,0.242,0.242,0.242,0
0.187,0.187,0.187,0.187,0.187,0.179,0.174,0.174,0.174,0.174,0.174,0.175,0.242,0.242,0.242,0.242,0.242,0.203,0
0.187,0.187,0.187,0.187,0.179,0.179,0.174,0.174,0.174,0.174,0.175,0.175,0.242,0.242,0.242,0.242,0.203,0.203,0
0.187,0.187,0.187,0.179,0.179,0.179,0.174,0.174,0.174,0.175,0.175,0.175,0.242,0.242,0.242,0.203,0.203,0.203,0
0.187,0.187,0.179,0.179,0.179,0.179,0.174,0.174,0.175,0.175,0.175,0.175,0.242,0.242,0.203,0.203,0.203,0.203,0
0.187,0.179,0.179,0.179,0.179,0.179,0.174,0.175,0.175,0.175,0.175,0.175,0.242,0.203,0.203,0.203,0.203,0.203,0
0.179,0.179,0.179,0.179,0.179,0.171,0.175,0.175,0.175,0.175,0.175,0.184,0.203,0.203,0.203,0.203,0.203,0.204,0
0.179,0.179,0.179,0.179,0.171,0.171,0.175,0.175,0.175,0.175,0.184,0.184,0.203,0.203,0.203,0.203,0.204,0.204,0
0.179,0.179,0.179,0.171,0.171,0.171,0.175,0.175,0.175,0.184,0.184,0.184,0.203,0.203,0.203,0.204,0.204,0.204,0
0.179,0.179,0.171,0.171,0.171,0.171,0.175,0.175,0.184,0.184,0.184,0.184,0.203,0.203,0.204,0.204,0.204,0.204,0
0.179,0.171,0.171,0.171,0.171,0.171,0.175,0.184,0.184,0.184,0.184,0.184,0.203,0.204,0.204,0.204,0.204,0.204,0
0.171,0.171,0.171,0.171,0.171,0.184,0.184,0.184,0.184,0.184,0.184,0.194,0.204,0.204,0.204,0.204,0.204,0.216,0
0.171,0.171,0.171,0.171,0.184,0.184,0.184,0.184,0.184,0.184,0.194,0.194,0.204,0.204,0.204,0.204,0.216,0.216,0
0.171,0.171,0.171,0.184,0.184,0.184,0.184,0.184,0.184,0.194,0.194,0.194,0.204,0.204,0.204,0.216,0.216,0.216,0
0.171,0.171,0.184,0.184,0.184,0.184,0.184,0.184,0.194,0.194,0.194,0.194,0.204,0.204,0.216,0.216,0.216,0.216,0
0.171,0.184,0.184,0.184,0.184,0.184,0.184,0.194,0.194,0.194,0.194,0.194,0.204,0.216,0.216,0.216,0.216,0.216,0
0.184,0.184,0.184,0.184,0.184,0.18,0.194,0.194,0.194,0.194,0.194,0.174,0.216,0.216,0.216,0.216,0.216,0.199,0
0.184,0.184,0.184,0.184,0.18,0.18,0.194,0.194,0.194,0.194,0.174,0.174,0.216,0.216,0.216,0.216,0.199,0.199,0
0.184,0.184,0.184,0.18,0.18,0.18,0.194,0.194,0.194,0.174,0.174,0.174,0.216,0.216,0.216,0.199,0.199,0.199,0
0.184,0.184,0.18,0.18,0.18,0.18,0.194,0.194,0.174,0.174,0.174,0.174,0.216,0.216,0.199,0.199,0.199,0.199,0
0.184,0.18,0.18,0.18,0.18,0.18,0.194,0.174,0.174,0.174,0.174,0.174,0.216,0.199,0.199,0.199,0.199,0.199,0
0.18,0.18,0.18,0.18,0.18,0.167,0.174,0.174,0.174,0.174,0.174,0.171,0.199,0.199,0.199,0.199,0.199,0.211,0
0.18,0.18,0.18,0.18,0.167,0.167,0.174,0.174,0.174,0.174,0.171,0.171,0.199,0.199,0.199,0.199,0.211,0.211,0
0.18,0.18,0.18,0.167,0.167,0.167,0.174,0.174,0.174,0.171,0.171,0.171,0.199,0.199,0.199,0.211,0.211,0.211,0
0.18,0.18,0.167,0.167,0.167,0.167,0.174,0.174,0.171,0.171,0.171,0.171,0.199,0.199,0.211,0.211,0.211,0.211,0
0.18,0.167,0.167,0.167,0.167,0.167,0.174,0.171,0.171,0.171,0.171,0.171,0.199,0.211,0.211,0.211,0.211,0.211,0
0.167,0.167,0.167,0.167,0.167,0.179,0.171,0.171,0.171,0.171,0.171,0.174,0.211,0.211,0.211,0.211,0.211,0.2,0
0.167,0.167,0.167,0.167,0.179,0.179,0.171,0.171,0.171,0.171,0.174,0.174,0.211,0.211,0.211,0.211,0.2,0.2,0
0.167,0.167,0.167,0.179,0.179,0.179,0.171,0.171,0.171,0.174,0.174,0.174,0.211,0.211,0.211,0.2,0.2,0.2,0
0.167,0.167,0.179,0.179,0.179,0.179,0.171,0.171,0.174,0.174,0.174,0.174,0.211,0.211,0.2,0.2,0.2,0.2,0
0.167,0.179,0.179,0.179,0.179,0.179,0.171,0.174,0.174,0.174,0.174,0.174,0.211,0.2,0.2,0.2,0.2,0.2,0
0.179,0.179,0.179,0.179,0.179,0.181,0.174,0.174,0.174,0.174,0.174,0.176,0.2,0.2,0.2,0.2,0.2,0.203,0
0.179,0.179,0.179,0.179,0.181,0.181,0.174,0.174,0.174,0.174,0.176,0.176,0.2,0.2,0.2,0.2,0.203,0.203,0
0.179,0.179,0.179,0.181,0.181,0.181,0.174,0.174,0.174,0.176,0.176,0.176,0.2,0.2,0.2,0.203,0.203,0.203,0
